SKU BASE,Suma de Cantidad,Año,Mes
ZZZ32214LYABLACK,4,2024,mayo
ZZZ32215LYAGREY,1,2024,mayo
ZZZ32216LEIVANAVY,8,2024,mayo
ZZZ32217LEIVAGREY,1,2024,mayo
ZZZ32218POLETTEBLACK,3,2024,mayo
ZZZ32219EBOLETHBLACK,1,2024,mayo
ZZZ32220MADSBLACK,10,2024,mayo
ZZZ32223LENUSBLACK,4,2024,mayo
ZZZ32225ARELINAVY,2,2024,mayo
ZZZ32226ARELIBLACK,2,2024,mayo
ZZZ32226BRISAGREEN,3,2024,mayo
ZZZ32227DIONENAVY,1,2024,mayo
ZZZ32228EVANIAPITON,3,2024,mayo
ZZZ32228GUATAPEBLACK,3,2024,mayo
ZZZ32229MENICABLACK,6,2024,mayo
ZZZ32229NIAWHITE,3,2024,mayo
ZZZ32230SIENABLACK,1,2024,mayo
ZZZ32231EMYBLACK,5,2024,mayo
ZZZ32231GUATAPEKHAKI,1,2024,mayo
ZZZ32231IVETTEBLACK,1,2024,mayo
ZZZ32231SARILBEIGE,1,2024,mayo
ZZZ32232IVETTEBLUE,2,2024,mayo
ZZZ32232TEBAIDABLACK,11,2024,mayo
ZZZ32233IVETTEPURPLE,4,2024,mayo
ZZZ32234BLAIRBLACK,11,2024,mayo
ZZZ32234ORIANABLACK,2,2024,mayo
ZZZ32234TEBAIDADBEIGE,4,2024,mayo
ZZZ32235GUIDOREDBROWN,1,2024,mayo
ZZZ32235ORIANAGREY,2,2024,mayo
ZZZ32235TEBAIDABEIGE,2,2024,mayo
ZZZ32236BRIANNABROWN,1,2024,mayo
ZZZ32236TEBAIDANAVY,22,2024,mayo
ZZZ32237BRIANNABLACK,1,2024,mayo
ZZZ32237TEBAIDAKHAKI,3,2024,mayo
ZZZ32243ARMENIABLACK,3,2024,mayo
ZZZ32243ESTELABLACK,1,2024,mayo
ZZZ32243JENNYGREY,1,2024,mayo
ZZZ32244ARMENIABROWN,2,2024,mayo
ZZZ32245ARMENIABEIGE,8,2024,mayo
ZZZ32245LETICIABLACK,1,2024,mayo
ZZZ32246ARMENIAGREY,4,2024,mayo
ZZZ32246LETICIABROWN,1,2024,mayo
ZZZ32247EDNACAMEL,2,2024,mayo
ZZZ32247LETICIACOFFEE,1,2024,mayo
ZZZ32249ANALISECOFFEE,2,2024,mayo
ZZZ32250MIRANDAKHAKI,2,2024,mayo
ZZZ32251KATRINABROWN,1,2024,mayo
ZZZ32251PRAGABLACK,2,2024,mayo
ZZZ32252IVYPINK,1,2024,mayo
ZZZ32252KATRINABLACK,18,2024,mayo
ZZZ32253BORONDOBLACK,38,2024,mayo
ZZZ32253IVYBLUE,1,2024,mayo
ZZZ32253KATRINACOFFEE,2,2024,mayo
ZZZ32253MELLEABLACK,2,2024,mayo
ZZZ32254DANACAMEL,14,2024,mayo
ZZZ32254LLANERABLACK,3,2024,mayo
ZZZ32255DANABLACK,12,2024,mayo
ZZZ32256VANESSAGREY,11,2024,mayo
ZZZ32257ADARABLACK,1,2024,mayo
ZZZ32257UTAHBLACK,1,2024,mayo
ZZZ32257VANESSABLACK,13,2024,mayo
ZZZ32258DIANACOFFEE,3,2024,mayo
ZZZ32258ORAZIKHAKI,1,2024,mayo
ZZZ32259ABIGAILBLACK,1,2024,mayo
ZZZ32259DIANABLACK,1,2024,mayo
ZZZ32259ROSALESBLACK,1,2024,mayo
ZZZ32260GASPARBLACK,3,2024,mayo
ZZZ32261FRESHBEIGE,1,2024,mayo
ZZZ32261MANIZALESBLACK,1,2024,mayo
ZZZ32262ARIADNAKHAKI,7,2024,mayo
ZZZ32262MANIZALESWHITE,1,2024,mayo
ZZZ32263ARIADNAAPRICOT,2,2024,mayo
ZZZ32264ARIADNABLACK,1,2024,mayo
ZZZ32264PEREIRABLACK,6,2024,mayo
ZZZ32265PASCALBLACK,1,2024,mayo
ZZZ32265PEREIRABEIGE,2,2024,mayo
ZZZ32266ELSAKHAKI,1,2024,mayo
ZZZ32266PASCALWHITE,2,2024,mayo
ZZZ32266SINUBLACK,3,2024,mayo
ZZZ32267SINUGREY,5,2024,mayo
ZZZ32267TIANNEBLACK,1,2024,mayo
ZZZ32268MAELBROWN,1,2024,mayo
ZZZ32268SINUBEIGE,3,2024,mayo
ZZZ32269JAVABLACK,12,2024,mayo
ZZZ32269JUDITHBLACK,1,2024,mayo
ZZZ32269SINUBROWN,2,2024,mayo
ZZZ32270BRISEIDABLACK,1,2024,mayo
ZZZ32270MONGUIBLACK,12,2024,mayo
ZZZ32270SILASNAVY,1,2024,mayo
ZZZ32271MONGUINAVY,6,2024,mayo
ZZZ32271PRISCABLACK,8,2024,mayo
ZZZ32272MONGUIGREY,3,2024,mayo
ZZZ32272PRISCAKHAKI,1,2024,mayo
ZZZ32272VIKOALLBLACK,1,2024,mayo
ZZZ32274LEIABIEGE,5,2024,mayo
ZZZ32274PAIPABLACK,6,2024,mayo
ZZZ32275HENRYGREY,1,2024,mayo
ZZZ32276PAIPABEIGE,2,2024,mayo
ZZZ32276SALOMEBLACK,1,2024,mayo
ZZZ32277HENRYNAVY,1,2024,mayo
ZZZ32278NOBSANAVY,6,2024,mayo
ZZZ32278SALOMERED,1,2024,mayo
ZZZ32279NOBSAGREY,10,2024,mayo
ZZZ32279SALOMEPINK,2,2024,mayo
ZZZ32279SANTINODARCKGREY,1,2024,mayo
ZZZ32280NOBSABEIGE,2,2024,mayo
ZZZ32280VICABLACK,3,2024,mayo
ZZZ32281CIENAGABLACK,17,2024,mayo
ZZZ32282CIENAGAGREY,3,2024,mayo
ZZZ32282LOGANAZUL,2,2024,mayo
ZZZ32282PIEROALLBLACK,1,2024,mayo
ZZZ32282VICAROSERED,3,2024,mayo
ZZZ32283ANTONELLABLACK,3,2024,mayo
ZZZ32283CIENAGABEIGE,3,2024,mayo
ZZZ32283EROSCAMEL,2,2024,mayo
ZZZ32284CIENAGAFUCSIA,3,2024,mayo
ZZZ32284EROSAZUL,8,2024,mayo
ZZZ32285DARIENBLACK,21,2024,mayo
ZZZ32285EROSKHAKI,4,2024,mayo
ZZZ32286DARIENNAVY,1,2024,mayo
ZZZ32286ELEONORBLACK,4,2024,mayo
ZZZ32287DARIENGREY,3,2024,mayo
ZZZ32288DARIENBEIGE,7,2024,mayo
ZZZ32289DARIENROSE,4,2024,mayo
ZZZ32290NATHANBLACKGREY,1,2024,mayo
ZZZ32292PAOLOBLACK,6,2024,mayo
ZZZ32293PAOLODARKBLUE,1,2024,mayo
ZZZ32294AGUSTINALLBLACK,1,2024,mayo
ZZZ32296AGUSTINBLACKWHITE,1,2024,mayo
ZZZ32297CINNIABLACK,8,2024,mayo
ZZZ32299VIVIANBLACK,5,2024,mayo
ZZZ32300VIVIANCOFFEE,1,2024,mayo
ZZZ32301VIVIANCAMEL,1,2024,mayo
ZZZ32302ANGELBLACK,2,2024,mayo
ZZZ32302SALENTOBLACK,1,2024,mayo
ZZZ32304ANGELBEIGE,1,2024,mayo
ZZZ32304SALENTOCOFFEE,1,2024,mayo
ZZZ32304ZACKBLACK,2,2024,mayo
ZZZ32305ANGELPINK,1,2024,mayo
ZZZ32305DAILAPINK,1,2024,mayo
ZZZ32306ALISAPURPLE,1,2024,mayo
ZZZ32306PLENITUDBLACK,4,2024,mayo
ZZZ32307ANDESCOFFEE,6,2024,mayo
ZZZ32307PLENITUDNAVY,3,2024,mayo
ZZZ32308GIANNELABLACKPURPLE,1,2024,mayo
ZZZ32308PASADENABLACK,1,2024,mayo
ZZZ32308PLENITUDGREY,3,2024,mayo
ZZZ32309GIANNELALAKEBLUE,1,2024,mayo
ZZZ32309PLENITUDBROWN,2,2024,mayo
ZZZ32310DAFNEBLACK,3,2024,mayo
ZZZ32310MAYRABLUE,2,2024,mayo
ZZZ32311MARTEBLACK,1,2024,mayo
ZZZ32312AVENTURABLACK,6,2024,mayo
ZZZ32312DANITZANAVYBLUE,1,2024,mayo
ZZZ32313AVENTURABROWN,1,2024,mayo
ZZZ32313LUANABROWN,3,2024,mayo
ZZZ32314MILETNAVYGREEN,1,2024,mayo
ZZZ32315AVENTURACAMEL,3,2024,mayo
ZZZ32316GENOVEVANAVY,1,2024,mayo
ZZZ32316REFUGIOBLACK,18,2024,mayo
ZZZ32316YAMILABROWN,3,2024,mayo
ZZZ32317ISBELALLBLACK,1,2024,mayo
ZZZ32317REFUGIOCAMEL,2,2024,mayo
ZZZ32317THIAGOREDBROWN,3,2024,mayo
ZZZ32319LIMONARBLACK,6,2024,mayo
ZZZ32319MATEOREDBROWN,7,2024,mayo
ZZZ32320MATEOCOFFEE,2,2024,mayo
ZZZ32321LUCINDANAVY,2,2024,mayo
ZZZ32322AINOABLACK,3,2024,mayo
ZZZ32323AINOACAMEL,3,2024,mayo
ZZZ32323CIROREDBROWN,5,2024,mayo
ZZZ32324AINOADBROWN,6,2024,mayo
ZZZ32325EIRABLACK,1,2024,mayo
ZZZ32325KARINBLACK,2,2024,mayo
ZZZ32326KARINBROWN,3,2024,mayo
ZZZ32327YADIBLACK,9,2024,mayo
ZZZ32328YADIBROWN,5,2024,mayo
ZZZ32329FANNARBLACK,2,2024,mayo
ZZZ32329YADICAFE,9,2024,mayo
ZZZ32331FANNARCAMEL,10,2024,mayo
ZZZ32331GABIBROWN,4,2024,mayo
ZZZ32332BEIRABLACK,1,2024,mayo
ZZZ32332GABICAFE,1,2024,mayo
ZZZ32332NEWRYNEKLIGHTBLUE,1,2024,mayo
ZZZ32334ZANEBLACK,1,2024,mayo
ZZZ32335ZANEBROWN,1,2024,mayo
ZZZ32336NEWKALIREDBROWN,1,2024,mayo
ZZZ32337ANDRINEGRO,11,2024,mayo
ZZZ32339ANDRIKHAKI,1,2024,mayo
ZZZ32341VIOLABROWN,1,2024,mayo
ZZZ32345COLEBLACK,12,2024,mayo
